"587","2012年08月09日","雷阵雨 /多云","35℃ / 27℃","西南风 ≤3级 /西南风 ≤3级"
"588","2012年08月10日","雷阵雨 /阵雨","35℃ / 27℃","西南风 ≤3级 /西南风 ≤3级"
"589","2012年08月11日","雷阵雨 /中雨","32℃ / 26℃","西南风 ≤3级 /南风 ≤3级"
"590","2012年08月12日","小到中雨 /阵雨","32℃ / 26℃","南风 ≤3级 /西南风 ≤3级"
"591","2012年08月13日","阵雨 /多云","32℃ / 26℃","南风 ≤3级 /南风 ≤3级"
"592","2012年08月14日","多云 /多云","33℃ / 27℃","南风 ≤3级 /南风 ≤3级"
"593","2012年08月15日","多云 /多云","35℃ / 27℃","北风 ≤3级 /东北风 3-4级"
"594","2012年08月16日","雷阵雨 /阵雨","32℃ / 25℃","东北风 4-5级 /东南风 4-5级"
"595","2012年08月17日","阵雨 /阵雨","31℃ / 26℃","东南风 3-4级 /东南风 3-4级"
"596","2012年08月18日","雷阵雨 /阵雨","32℃ / 26℃","南风 ≤3级 /南风 ≤3级"
"597","2012年08月19日","雷阵雨 /多云","32℃ / 27℃","南风 ≤3级 /南风 ≤3级"
"598","2012年08月20日","多云 /多云","35℃ / 27℃","东南风 ≤3级 /南风 ≤3级"
"599","2012年08月21日","多云 /多云","34℃ / 27℃","南风 ≤3级 /南风 ≤3级"
"600","2012年08月22日","多云 /多云","33℃ / 27℃","北风 ≤3级 /东北风 ≤3级"
"601","2012年08月23日","阵雨 /晴","33℃ / 27℃","东北风 3-4级 /西北风 3-4级"
"602","2012年08月24日","阵雨 /阵雨","35℃ / 26℃","西北风 3-4级 /北风 4-5级"
"603","2012年08月25日","中到大雨 /中到大雨","30℃ / 26℃","东北风 5-6级 /北风 6-7级"
"604","2012年08月26日","中到大雨 /阵雨","30℃ / 26℃","东北风 5-6级 /东北风 5-6级"
"605","2012年08月27日","多云 /多云","33℃ / 27℃","东北风 5-6级 /北风 3-4级"
"606","2012年08月28日","多云 /晴","35℃ / 27℃","西北风 3-4级 /西风 ≤3级"
"607","2012年08月29日","晴 /多云","34℃ / 27℃","西风 ≤3级 /西南风 ≤3级"
"608","2012年08月30日","多云 /多云","33℃ / 27℃","南风 ≤3级 /东南风 ≤3级"
"609","2012年08月31日","多云 /多云","32℃ / 26℃","东南风 ≤3级 /东风 ≤3级"
"610","2012年09月01日","多云 /多云","32℃ / 26℃","东南风 ≤3级 /东风 ≤3级"
"611","2012年09月02日","阵雨 /多云","32℃ / 26℃","东风 ≤3级 /东风 ≤3级"
"612","2012年09月03日","阵雨 /阵雨","32℃ / 25℃","东南风 ≤3级 /东南风 ≤3级"
"613","2012年09月04日","多云 /多云","31℃ / 25℃","东南风 ≤3级 /东风 3-4级"
"614","2012年09月05日","多云 /晴","33℃ / 26℃","东北风 3-4级 /东风 3-4级"
"615","2012年09月06日","晴 /晴","35℃ / 27℃","东风 3-4级 /东风 ≤3级"
"616","2012年09月07日","多云 /多云","34℃ / 27℃","东风 ≤3级 /东南风 ≤3级"
"617","2012年09月08日","多云 /多云","33℃ / 26℃","东南风 ≤3级 /东南风 ≤3级"
"618","2012年09月09日","多云 /晴","33℃ / 27℃","东南风 ≤3级 /东风 ≤3级"
"619","2012年09月10日","多云 /多云","33℃ / 27℃","东南风 ≤3级 /东风 ≤3级"
"620","2012年09月11日","多云 /多云","33℃ / 27℃","东南风 ≤3级 /东南风 ≤3级"
"621","2012年09月12日","多云 /多云","32℃ / 27℃","东南风 ≤3级 /东南风 ≤3级"
"622","2012年09月13日","阵雨 /阵雨","33℃ / 25℃","东南风 ≤3级 /东南风 ≤3级"
"623","2012年09月14日","多云 /阴","31℃ / 23℃","北风 3-4级 /北风 3-4级"
"624","2012年09月15日","多云 /多云","31℃ / 23℃","东北风 3-4级 /东北风 3-4级"
"625","2012年09月16日","晴 /晴","31℃ / 23℃","北风 3-4级 /北风 ≤3级"
"626","2012年09月17日","晴 /晴","31℃ / 23℃","北风 ≤3级 /东北风 ≤3级"
"627","2012年09月18日","晴 /多云","31℃ / 23℃","东北风 ≤3级 /东北风 ≤3级"
"628","2012年09月19日","多云 /阴","30℃ / 25℃","东北风 ≤3级 /东北风 ≤3级"
"629","2012年09月20日","阴 /多云","29℃ / 24℃","东北风 3-4级 /东北风 3-4级"
"630","2012年09月21日","多云 /多云","30℃ / 24℃","东北风 3-4级 /东北风 3-4级"
"631","2012年09月22日","多云 /多云","31℃ / 25℃","东风 ≤3级 /东风 ≤3级"
"632","2012年09月23日","多云 /阵雨","30℃ / 25℃","东北风 3-4级 /东北风 ≤3级"
"633","2012年09月24日","阵雨 /阵雨","30℃ / 23℃","东北风 3-4级 /东北风 3-4级"
"634","2012年09月25日","多云 /多云","29℃ / 23℃","东北风 3-4级 /东北风 3-4级"
"635","2012年09月26日","多云 /多云","31℃ / 23℃","东北风 3-4级 /东北风 3-4级"
"636","2012年09月27日","晴 /多云","31℃ / 24℃","东北风 3-4级 /东北风 4-5级"
"637","2012年09月28日","多云 /晴","33℃ / 23℃","东北风 4-5级 /北风 3-4级"
"638","2012年09月29日","多云 /晴","31℃ / 21℃","北风 3-4级 /北风 3-4级"
"639","2012年09月30日","晴 /晴","30℃ / 22℃","东北风 3-4级 /北风 3-4级"
"640","2012年10月01日","晴 /晴","29℃ / 21℃","东北风 3-4级 /东北风 3-4级"
"641","2012年10月02日","晴 /晴","29℃ / 22℃","东北风 3-4级 /东北风 3-4级"
"642","2012年10月03日","晴 /晴","29℃ / 23℃","东北风 3-4级 /东北风 3-4级"
"643","2012年10月04日","晴 /多云","30℃ / 22℃","东北风 3-4级 /东北风 3-4级"
"644","2012年10月05日","多云 /晴","29℃ / 22℃","东北风 3-4级 /东北风 3-4级"
"645","2012年10月06日","晴 /晴","29℃ / 23℃","东北风 3-4级 /东北风 3-4级"
"646","2012年10月07日","晴 /晴","29℃ / 23℃","东北风 3-4级 /东北风 3-4级"
"647","2012年10月08日","晴 /晴","30℃ / 23℃","东北风 3-4级 /东北风 3-4级"
"648","2012年10月09日","晴 /晴","30℃ / 22℃","东北风 3-4级 /东北风 3-4级"
"649","2012年10月10日","晴 /多云","29℃ / 21℃","东北风 3-4级 /东北风 3-4级"
"650","2012年10月11日","晴 /晴","28℃ / 20℃","东北风 3-4级 /东北风 3-4级"
"651","2012年10月12日","晴 /晴","29℃ / 20℃","东北风 3-4级 /东北风 3-4级"
"652","2012年10月13日","晴 /晴","28℃ / 20℃","东北风 ≤3级 /东北风 3-4级"
"653","2012年10月14日","晴 /晴","28℃ / 21℃","东北风 3-4级 /东北风 3-4级"
"654","2012年10月15日","晴 /晴","28℃ / 21℃","东北风 3-4级 /东北风 3-4级"
"655","2012年10月16日","晴 /晴","29℃ / 22℃","东北风 3-4级 /东北风 3-4级"
"656","2012年10月17日","晴 /阴","29℃ / 19℃","东北风 ≤3级 /东北风 4-5级"
"657","2012年10月18日","多云 /多云","25℃ / 19℃","东北风 4-5级 /东北风 3-4级"
"658","2012年10月19日","多云 /晴","26℃ / 20℃","东北风 3-4级 /东北风 3-4级"
"659","2012年10月20日","晴 /晴","28℃ / 21℃","东北风 ≤3级 /东北风 ≤3级"
"660","2012年10月21日","晴 /晴","28℃ / 20℃","东风 ≤3级 /东风 ≤3级"
"661","2012年10月22日","晴 /晴","29℃ / 21℃","东北风 ≤3级 /东北风 ≤3级"
"662","2012年10月23日","多云 /晴","29℃ / 20℃","东北风 3-4级 /东北风 3-4级"
"663","2012年10月24日","晴 /晴","28℃ / 21℃","东北风 3-4级 /东北风 ≤3级"
"664","2012年10月25日","晴 /晴","29℃ / 21℃","东风 ≤3级 /东风 ≤3级"
"665","2012年10月26日","晴 /多云","29℃ / 22℃","东风 ≤3级 /东北风 3-4级"
"666","2012年10月27日","晴 /多云","29℃ / 23℃","东风 ≤3级 /东北风 ≤3级"
"667","2012年10月28日","多云 /多云","28℃ / 23℃","东风 ≤3级 /东北风 3-4级"
"668","2012年10月29日","多云 /多云","29℃ / 22℃","东北风 3-4级 /东风 ≤3级"
"669","2012年10月30日","小雨 /小雨","26℃ / 19℃","东北风 3-4级 /北风 3-4级"
"670","2012年10月31日","阵雨 /阴","22℃ / 16℃","北风 3-4级 /东北风 3-4级"
"671","2012年11月01日","多云 /晴","24℃ / 16℃","东北风 3-4级 /东北风 3-4级"
"672","2012年11月02日","晴 /多云","25℃ / 18℃","东北风 3-4级 /东北风 3-4级"
"673","2012年11月03日","多云 /多云","26℃ / 20℃","东北风 ≤3级 /东北风 ≤3级"
"674","2012年11月04日","阴 /多云","25℃ / 19℃","东北风 3-4级 /东北风 3-4级"
"675","2012年11月05日","阴 /多云","24℃ / 19℃","东北风 3-4级 /东北风 3-4级"
"676","2012年11月06日","多云 /多云","26℃ / 18℃","东北风 3-4级 /东北风 3-4级"
"677","2012年11月07日","多云 /晴","27℃ / 20℃","东北风 3-4级 /东北风 ≤3级"
"678","2012年11月08日","多云 /多云","26℃ / 22℃","东北风 ≤3级 /东风 ≤3级"
"679","2012年11月09日","多云 /多云","27℃ / 23℃","东风 ≤3级 /东南风 ≤3级"
"680","2012年11月10日","多云 /小雨","28℃ / 21℃","东风 ≤3级 /北风 3-4级"
"681","2012年11月11日","小雨 /阴","24℃ / 18℃","北风 4-5级 /北风 4-5级"
"682","2012年11月12日","多云 /多云","25℃ / 18℃","东北风 3-4级 /东北风 3-4级"
"683","2012年11月13日","晴 /晴","25℃ / 17℃","东北风 ≤3级 /东北风 3-4级"
"684","2012年11月14日","晴 /多云","25℃ / 18℃","东北风 3-4级 /东北风 3-4级"
"685","2012年11月15日","多云 /多云","25℃ / 21℃","东北风 3-4级 /东北风 3-4级"
"686","2012年11月16日","多云 /小雨","25℃ / 18℃","东北风 ≤3级 /东北风 3-4级"
"687","2012年11月17日","小雨 /阴","23℃ / 16℃","东北风 3-4级 /东北风 3-4级"
"688","2012年11月18日","阴 /阴","23℃ / 17℃","东北风 3-4级 /东北风 3-4级"
"689","2012年11月19日","多云 /多云","24℃ / 17℃","东北风 3-4级 /东北风 3-4级"
"690","2012年11月20日","多云 /多云","25℃ / 19℃","东北风 3-4级 /东风 ≤3级"
"691","2012年11月21日","阵雨 /小雨","23℃ / 19℃","东风 ≤3级 /南风 ≤3级"
"692","2012年11月22日","小雨 /小雨","25℃ / 20℃","南风 ≤3级 /西南风 ≤3级"
"693","2012年11月23日","中雨 /阴","23℃ / 16℃","北风 3-4级 /东北风 3-4级"
"694","2012年11月24日","阴 /阴","22℃ / 17℃","东北风 3-4级 /东北风 ≤3级"
"695","2012年11月25日","小雨 /小雨","23℃ / 17℃","东风 ≤3级 /东南风 ≤3级"
"696","2012年11月26日","小到中雨 /小雨","20℃ / 15℃","东北风 3-4级 /东北风 3-4级"
"697","2012年11月27日","阵雨 /小雨","17℃ / 15℃","东北风 3-4级 /东北风 3-4级"
"698","2012年11月28日","小雨 /中雨","21℃ / 15℃","东北风 3-4级 /东北风 3-4级"
"699","2012年11月29日","小到中雨 /小雨","20℃ / 17℃","东北风 3-4级 /东北风 3-4级"
"700","2012年11月30日","小雨 /小雨","20℃ / 17℃","东北风 3-4级 /东北风 3-4级"
"701","2012年12月01日","小雨 /小雨","20℃ / 17℃","东北风 3-4级 /东北风 3-4级"
"702","2012年12月02日","小雨 /阴","20℃ / 16℃","东北风 3-4级 /北风 3-4级"
"703","2012年12月03日","小雨 /阴","19℃ / 15℃","东北风 3-4级 /北风 3-4级"
"704","2012年12月04日","多云 /小雨","19℃ / 13℃","东北风 3-4级 /北风 3-4级"
"705","2012年12月05日","小到中雨 /多云","18℃ / 12℃","东北风 3-4级 /东北风 3-4级"
"706","2012年12月06日","多云 /阴","17℃ / 13℃","东北风 3-4级 /东北风 4-5级"
"707","2012年12月07日","多云 /多云","20℃ / 14℃","东北风 3-4级 /东北风 3-4级"
"708","2012年12月08日","多云 /小雨","20℃ / 15℃","东北风 3-4级 /东北风 3-4级"
"709","2012年12月09日","阴 /多云","19℃ / 13℃","东北风 3-4级 /东北风 3-4级"
"710","2012年12月10日","多云 /多云","20℃ / 12℃","东北风 3-4级 /东北风 3-4级"
"711","2012年12月11日","多云 /多云","19℃ / 13℃","东北风 3-4级 /东北风 3-4级"
"712","2012年12月12日","多云 /多云","20℃ / 14℃","东北风 3-4级 /东北风 3-4级"
"713","2012年12月13日","多云 /多云","21℃ / 16℃","东北风 3-4级 /东风 ≤3级"
"714","2012年12月14日","多云 /多云","22℃ / 19℃","东风 ≤3级 /东风 ≤3级"
"715","2012年12月15日","多云 /多云","26℃ / 19℃","东风 ≤3级 /东风 ≤3级"
"716","2012年12月16日","多云 /小雨","25℃ / 17℃","东风 微风 /东北风 3-4级"
"717","2012年12月17日","阴 /小雨","22℃ / 15℃","东北风 3-4级 /北风 3-4级"
"718","2012年12月18日","小雨 /阴","19℃ / 11℃","东北风 3-4级 /东北风 4-5级"
"719","2012年12月19日","阴 /多云","17℃ / 13℃","北风 3-4级 /东北风 3-4级"
"720","2012年12月20日","多云 /多云","20℃ / 16℃","东北风 3-4级 /东风 ≤3级"
"721","2012年12月21日","多云 /阴","23℃ / 14℃","东风 ≤3级 /东北风 ≤3级"
"722","2012年12月22日","小雨 /阴","16℃ / 11℃","东北风 3-4级 /北风 4-5级"
"723","2012年12月23日","阴 /多云","15℃ / 8℃","北风 4-5级 /东北风 4-5级"
"724","2012年12月24日","晴 /晴","16℃ / 9℃","东北风 3-4级 /东北风 3-4级"
"725","2012年12月25日","晴 /多云","19℃ / 14℃","东北风 3-4级 /东北风 3-4级"
"726","2012年12月26日","多云 /多云","19℃ / 15℃","东北风 3-4级 /东北风 3-4级"
"727","2012年12月27日","小到中雨 /小到中雨","20℃ / 15℃","东风 3-4级 /东风 3-4级"
"728","2012年12月28日","阴 /多云","20℃ / 16℃","东风 3-4级 /东风 ≤3级"
"729","2012年12月29日","小雨 /小雨","22℃ / 10℃","东北风 3-4级 /北风 4-5级"
"730","2012年12月30日","多云 /多云","15℃ / 6℃","北风 4-5级 /北风 4-5级"
"731","2012年12月31日","晴 /多云","14℃ / 7℃","东北风 3-4级 /东北风 3-4级"
"732","2013年01月01日","多云 /多云","16℃ / 11℃","东北风 ≤3级 /东北风 ≤3级"
"733","2013年01月02日","多云 /阴","19℃ / 13℃","东北风 3-4级 /东北风 4-5级"
"734","2013年01月03日","阴 /多云","18℃ / 11℃","东北风 4-5级 /东北风 4-5级"
"735","2013年01月04日","多云 /阴","16℃ / 11℃","东北风 3-4级 /东北风 3-4级"
"736","2013年01月05日","多云 /多云","16℃ / 11℃","东北风 3-4级 /东北风 3-4级"
"737","2013年01月06日","多云 /多云","18℃ / 13℃","东北风 3-4级 /东北风 3-4级"
"738","2013年01月07日","多云 /多云","19℃ / 13℃","东北风 3-4级 /东北风 3-4级"
"739","2013年01月08日","阴 /阴","19℃ / 13℃","东北风 3-4级 /东北风 3-4级"
"740","2013年01月09日","阴 /多云","17℃ / 11℃","东北风 3-4级 /东北风 3-4级"
"741","2013年01月10日","多云 /多云","18℃ / 12℃","东北风 4-5级 /东北风 3-4级"
"742","2013年01月11日","多云 /阴","18℃ / 12℃","东北风 3-4级 /东北风 3-4级"
"743","2013年01月12日","小雨 /阴","18℃ / 13℃","东北风 3-4级 /东北风 3-4级"
"744","2013年01月13日","晴 /晴","21℃ / 11℃","东北风 ≤3级 /东北风 3-4级"
"745","2013年01月14日","晴 /晴","19℃ / 9℃","东北风 3-4级 /东北风 3-4级"
"746","2013年01月15日","晴 /晴","19℃ / 11℃","东北风 ≤3级 /东北风 3-4级"
"747","2013年01月16日","晴 /多云","20℃ / 12℃","东北风 3-4级 /东北风 3-4级"
"748","2013年01月17日","晴 /多云","19℃ / 9℃","东北风 4-5级 /东北风 4-5级"
"749","2013年01月18日","多云 /晴","15℃ / 8℃","东北风 4-5级 /东北风 3-4级"
"750","2013年01月19日","晴 /多云","17℃ / 11℃","东北风 3-4级 /东北风 3-4级"
"751","2013年01月20日","多云 /多云","21℃ / 15℃","东风 ≤3级 /东风 ≤3级"
"752","2013年01月21日","多云 /多云","22℃ / 16℃","东风 ≤3级 /东风 ≤3级"
"753","2013年01月22日","多云 /多云","22℃ / 15℃","东北风 3-4级 /东北风 3-4级"
"754","2013年01月23日","多云 /多云","21℃ / 15℃","东北风 3-4级 /东风 ≤3级"
"755","2013年01月24日","多云 /阴","21℃ / 13℃","东风 ≤3级 /东北风 3-4级"
"756","2013年01月25日","多云 /多云","22℃ / 13℃","东北风 3-4级 /东北风 ≤3级"
"757","2013年01月26日","多云 /阴","19℃ / 13℃","东北风 ≤3级 /东北风 ≤3级"
"758","2013年01月27日","阴 /多云","20℃ / 12℃","东北风 3-4级 /东北风 ≤3级"
"759","2013年01月28日","晴 /晴","19℃ / 13℃","东风 3-4级 /东北风 3-4级"
"760","2013年01月29日","多云 /晴","20℃ / 13℃","东北风 3-4级 /东北风 ≤3级"
"761","2013年01月30日","晴 /晴","21℃ / 12℃","东北风 ≤3级 /东北风 3-4级"
"762","2013年01月31日","多云 /多云","21℃ / 15℃","东北风 ≤3级 /东北风 3-4级"
"763","2013年02月01日","晴 /多云","23℃ / 17℃","东风 ≤3级 /东风 ≤3级"
"764","2013年02月02日","多云 /多云","23℃ / 15℃","东北风 3-4级 /东北风 3-4级"
"765","2013年02月03日","阴 /多云","20℃ / 16℃","东北风 3-4级 /东北风 3-4级"
"766","2013年02月04日","阴 /小雨","23℃ / 18℃","东风 ≤3级 /东风 ≤3级"
"767","2013年02月05日","阵雨 /多云","25℃ / 17℃","东风 ≤3级 /东风 ≤3级"
"768","2013年02月06日","多云 /阴","22℃ / 15℃","东风 ≤3级 /东北风 3-4级"
"769","2013年02月07日","多云 /小雨","22℃ / 14℃","东北风 3-4级 /东北风 4-5级"
"770","2013年02月08日","阴 /阴","16℃ / 10℃","东北风 4-5级 /东北风 4-5级"
"771","2013年02月09日","多云 /多云","17℃ / 11℃","东北风 3-4级 /东北风 ≤3级"
"772","2013年02月10日","多云 /多云","19℃ / 12℃","东北风 4-5级 /东北风 ≤3级"
"773","2013年02月11日","多云 /多云","20℃ / 14℃","东北风 ≤3级 /东北风 3-4级"
"774","2013年02月12日","多云 /阴","21℃ / 13℃","东北风 3-4级 /东北风 3-4级"
"775","2013年02月13日","多云 /多云","19℃ / 14℃","东北风 3-4级 /东北风 ≤3级"
"776","2013年02月14日","多云 /多云","21℃ / 16℃","东风 ≤3级 /东风 ≤3级"
"777","2013年02月15日","阴 /阴","23℃ / 14℃","东风 ≤3级 /东北风 3-4级"
"778","2013年02月16日","多云 /多云","20℃ / 14℃","东北风 3-4级 /东北风 3-4级"
"779","2013年02月17日","多云 /多云","22℃ / 16℃","东北风 ≤3级 /东风 ≤3级"
"780","2013年02月18日","多云 /多云","24℃ / 16℃","东风 ≤3级 /东风 ≤3级"
"781","2013年02月19日","阴 /阴","25℃ / 13℃","北风 4-5级 /东北风 4-5级"
"782","2013年02月20日","阴 /多云","18℃ / 12℃","东北风 4-5级 /东北风 3-4级"
"783","2013年02月21日","多云 /多云","20℃ / 15℃","东北风 3-4级 /东北风 3-4级"
"784","2013年02月22日","多云 /多云","21℃ / 13℃","东北风 3-4级 /东北风 3-4级"
"785","2013年02月23日","多云 /多云","20℃ / 14℃","东北风 3-4级 /东北风 3-4级"
"786","2013年02月24日","晴 /晴","22℃ / 14℃","东北风 3-4级 /东北风 3-4级"
"787","2013年02月25日","多云 /多云","23℃ / 16℃","东风 ≤3级 /东风 ≤3级"
"788","2013年02月26日","阴 /阴","24℃ / 19℃","东风 ≤3级 /东风 ≤3级"
"789","2013年02月27日","阴 /阴","27℃ / 16℃","东风 ≤3级 /东北风 3-4级"
"790","2013年02月28日","多云 /阴","24℃ / 16℃","东北风 3-4级 /东北风 ≤3级"
"791","2013年03月01日","多云 /阴","24℃ / 13℃","东南风 ≤3级 /东南风 ≤3级"
"792","2013年03月02日","小雨 /阴","16℃ / 11℃","东北风 4-5级 /东北风 4-5级"
"793","2013年03月03日","阴 /多云","17℃ / 11℃","东北风 3-4级 /东北风 3-4级"
"794","2013年03月04日","晴 /晴","20℃ / 11℃","东风 ≤3级 /东北风 3-4级"
"795","2013年03月05日","晴 /晴","21℃ / 12℃","东北风 ≤3级 /东北风 3-4级"
"796","2013年03月06日","晴 /晴","22℃ / 12℃","东北风 ≤3级 /东北风 ≤3级"
"797","2013年03月07日","晴 /晴","23℃ / 13℃","东风 ≤3级 /东北风 ≤3级"
"798","2013年03月08日","晴 /晴","26℃ / 14℃","东风 ≤3级 /东南风 ≤3级"
"799","2013年03月09日","晴 /晴","27℃ / 14℃","东风 ≤3级 /东南风 ≤3级"
"800","2013年03月10日","晴 /多云","27℃ / 14℃","东风 ≤3级 /东北风 3-4级"
"801","2013年03月11日","多云 /晴","22℃ / 13℃","东北风 3-4级 /东风 3-4级"
"802","2013年03月12日","晴 /晴","23℃ / 16℃","东北风 ≤3级 /东风 ≤3级"
"803","2013年03月13日","多云 /小雨","26℃ / 15℃","东风 ≤3级 /东北风 4-5级"
"804","2013年03月14日","阴 /阴","21℃ / 14℃","东北风 4-5级 /东北风 3-4级"
"805","2013年03月15日","多云 /晴","21℃ / 13℃","东北风 3-4级 /东北风 3-4级"
"806","2013年03月16日","晴 /多云","22℃ / 15℃","东北风 ≤3级 /东风 ≤3级"
"807","2013年03月17日","多云 /多云","24℃ / 18℃","东风 ≤3级 /东南风 ≤3级"
"808","2013年03月18日","多云 /多云","27℃ / 21℃","东南风 ≤3级 /南风 ≤3级"
"809","2013年03月19日","多云 /阴","29℃ / 21℃","南风 ≤3级 /南风 ≤3级"
"810","2013年03月20日","阴 /阵雨","29℃ / 17℃","东风 ≤3级 /南风 ≤3级"
"811","2013年03月21日","阴 /阴","21℃ / 16℃","东北风 3-4级 /东北风 3-4级"
"812","2013年03月22日","多云 /晴","25℃ / 19℃","东风 ≤3级 /东南风 ≤3级"
"813","2013年03月23日","多云 /多云","29℃ / 20℃","东南风 ≤3级 /南风 ≤3级"
"814","2013年03月24日","雷阵雨 /小雨","28℃ / 17℃","南风 ≤3级 /南风 ≤3级"
"815","2013年03月25日","阴 /小雨","21℃ / 15℃","东北风 3-4级 /东北风 3-4级"
"816","2013年03月26日","阵雨 /中雨","21℃ / 17℃","东北风 3-4级 /东北风 3-4级"
"817","2013年03月27日","多云 /阵雨","23℃ / 17℃","东风 ≤3级 /东风 ≤3级"
"818","2013年03月28日","阵雨 /大雨","24℃ / 17℃","东风 ≤3级 /东风 ≤3级"
"819","2013年03月29日","阵雨 /阴","21℃ / 16℃","东北风 3-4级 /东北风 3-4级"
"820","2013年03月30日","阵雨 /中雨","20℃ / 16℃","东北风 3-4级 /东北风 3-4级"
"821","2013年03月31日","阵雨 /阵雨","21℃ / 16℃","东北风 3-4级 /东北风 3-4级"
"822","2013年04月01日","阴 /阵雨","24℃ / 18℃","东风 ≤3级 /东风 ≤3级"
"823","2013年04月02日","阵雨 /阵雨","24℃ / 16℃","东北风 3-4级 /东北风 3-4级"
"824","2013年04月03日","阵雨 /阵雨","21℃ / 17℃","东北风 3-4级 /东风 3-4级"
"825","2013年04月04日","中雨 /中雨","22℃ / 19℃","东南风 ≤3级 /南风 3-4级"
"826","2013年04月05日","大到暴雨 /中雨","23℃ / 17℃","南风 3-4级 /南风 3-4级"
"827","2013年04月06日","阵雨 /阴","23℃ / 15℃","北风 4-5级 /北风 4-5级"
"828","2013年04月07日","多云 /多云","20℃ / 15℃","东北风 3-4级 /东北风 3-4级"
"829","2013年04月08日","多云 /阵雨","20℃ / 17℃","东北风 ≤3级 /东北风 ≤3级"
"830","2013年04月09日","阵雨 /小雨","22℃ / 15℃","东北风 ≤3级 /北风 4-5级"
"831","2013年04月10日","阵雨 /阴","19℃ / 14℃","东北风 3-4级 /东北风 3-4级"
"832","2013年04月11日","中到大雨 /阵雨","20℃ / 15℃","东北风 3-4级 /东北风 3-4级"
"833","2013年04月12日","阴 /阴","20℃ / 16℃","东北风 3-4级 /东北风 3-4级"
"834","2013年04月13日","多云 /小雨","22℃ / 16℃","东风 3-4级 /东北风 ≤3级"
"835","2013年04月14日","阴 /多云","25℃ / 19℃","东南风 ≤3级 /东风 ≤3级"
"836","2013年04月15日","晴 /晴","27℃ / 17℃","东风 ≤3级 /东风 ≤3级"
"837","2013年04月16日","晴 /多云","27℃ / 20℃","南风 ≤3级 /西南风 ≤3级"
"838","2013年04月17日","阵雨 /阵雨","27℃ / 22℃","西南风 ≤3级 /西南风 ≤3级"
"839","2013年04月18日","阵雨 /阵雨","28℃ / 21℃","西南风 ≤3级 /西南风 ≤3级"
"840","2013年04月19日","阵雨 /阵雨","26℃ / 18℃","西南风 ≤3级 /东北风 3-4级"
"841","2013年04月20日","小到中雨 /阵雨","23℃ / 18℃","东风 ≤3级 /东风 3-4级"
"842","2013年04月21日","阴 /阴","21℃ / 17℃","东北风 3-4级 /东北风 3-4级"
"843","2013年04月22日","多云 /阴","23℃ / 18℃","东北风 ≤3级 /东北风 3-4级"
"844","2013年04月23日","多云 /多云","25℃ / 20℃","东风 ≤3级 /东南风 ≤3级"
"845","2013年04月24日","多云 /阵雨","29℃ / 22℃","南风 ≤3级 /南风 ≤3级"
"846","2013年04月25日","中雨 /中到大雨","27℃ / 18℃","东风 ≤3级 /东北风 ≤3级"
"847","2013年04月26日","小雨 /阵雨","22℃ / 18℃","东北风 3-4级 /东北风 3-4级"
"848","2013年04月27日","阵雨 /阴","23℃ / 19℃","东风 ≤3级 /东北风 3-4级"
"849","2013年04月28日","阴 /阴","24℃ / 20℃","东风 3-4级 /东风 ≤3级"
"850","2013年04月29日","多云 /阵雨","28℃ / 22℃","东南风 ≤3级 /南风 ≤3级"
"851","2013年04月30日","中到大雨 /中到大雨","27℃ / 20℃","南风 ≤3级 /南风 ≤3级"
"852","2013年05月01日","阴 /阴","23℃ / 19℃","东北风 3-4级 /东北风 3-4级"
"853","2013年05月02日","阵雨 /阵雨","23℃ / 17℃","东北风 ≤3级 /东北风 3-4级"
"854","2013年05月03日","阵雨 /阵雨","23℃ / 18℃","东北风 3-4级 /东北风 3-4级"
"855","2013年05月04日","阴 /阴","23℃ / 19℃","东北风 3-4级 /东北风 3-4级"
"856","2013年05月05日","阴 /阵雨","25℃ / 19℃","东北风 3-4级 /东北风 3-4级"
"857","2013年05月06日","阴 /阴","26℃ / 21℃","东北风 ≤3级 /东北风 ≤3级"
"858","2013年05月07日","多云 /阴","26℃ / 22℃","东北风 ≤3级 /东风 ≤3级"
"859","2013年05月08日","阴 /阵雨","26℃ / 22℃","东风 ≤3级 /东风 ≤3级"
"860","2013年05月09日","阵雨 /阵雨","26℃ / 23℃","东风 ≤3级 /南风 ≤3级"
"861","2013年05月10日","阵雨 /大雨","29℃ / 23℃","南风 ≤3级 /南风 ≤3级"
"862","2013年05月11日","阵雨 /阵雨","29℃ / 22℃","南风 3-4级 /南风 ≤3级"
"863","2013年05月12日","阵雨 /阵雨","28℃ / 21℃","东北风 3-4级 /东风 ≤3级"
"864","2013年05月13日","多云 /多云","27℃ / 23℃","东风 ≤3级 /东南风 ≤3级"
"865","2013年05月14日","阵雨 /多云","29℃ / 23℃","东风 ≤3级 /东南风 ≤3级"
"866","2013年05月15日","阵雨 /大到暴雨","28℃ / 24℃","东南风 ≤3级 /南风 3-4级"
"867","2013年05月16日","大雨 /大到暴雨","28℃ / 25℃","南风 3-4级 /南风 3-4级"
"868","2013年05月17日","阵雨 /多云","29℃ / 25℃","西南风 ≤3级 /西南风 ≤3级"
"869","2013年05月18日","多云 /雷阵雨","31℃ / 26℃","西南风 ≤3级 /西南风 ≤3级"
"870","2013年05月19日","雷阵雨 /雷阵雨","31℃ / 26℃","西南风 ≤3级 /西南风 ≤3级"
